,months_as_customer,age,policy_number,policy_bind_date,policy_csl,policy_deductable,policy_annual_premium,insured_zip,insured_education_level,insured_occupation,capital-gains,capital-loss,incident_date,incident_severity,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_model,auto_year,fraud_reported,policy_state_IN,policy_state_OH,insured_sex_MALE,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen
59,151,36.0,485372,26-02-2005,1,2000,870.63,431725,4,65,94800,-58500,06-01-2015,1,141,2299 1st St,12,3,1,1,1,1,62920.0,11440,5720.0,45760,24,2000,N,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60,154,34.0,598554,14-02-1990,0,500,795.23,609216,6,93,36900,0,10-01-2015,0,157,6618 Cherokee Drive,15,3,2,2,1,0,69480.0,15440,0.0,54040,24,2014,Y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61,245,44.0,303987,30-09-1993,2,1000,1168.2,452787,3,54,69100,0,11-02-2015,2,157,7459 Flute St,23,3,1,0,3,1,44280.0,7380,3690.0,33210,13,1997,N,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,119,32.0,343161,10-06-2014,2,1000,993.51,468767,2,69,0,-49500,12-01-2015,1,141,3567 4th Drive,12,1,1,0,3,2,56300.0,5630,11260.0,39410,15,2011,N,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
63,215,42.0,519312,28-10-2008,2,500,1848.81,435489,3,72,0,-49000,06-02-2015,0,145,2457 Washington Ave,20,3,2,2,2,2,68520.0,11420,5710.0,51390,32,2003,Y,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
64,295,42.0,132902,24-04-2007,1,2000,1641.73,450149,6,76,62400,0,20-01-2015,2,134,1269 Flute Drive,16,3,1,0,0,1,59130.0,6570,6570.0,45990,24,2006,Y,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65,254,39.0,332867,13-12-1993,0,500,1362.87,458364,4,76,35700,0,22-02-2015,1,152,1218 Sky Hwy,6,3,2,2,2,1,82320.0,13720,6860.0,61740,37,1995,Y,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,107,31.0,356590,17-08-2011,1,500,1239.22,476458,2,78,43400,-91200,30-01-2015,1,157,9169 Pine Ridge,12,1,2,0,1,1,89700.0,13800,13800.0,62100,32,2009,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67,478,62.0,346002,20-08-1990,1,500,835.02,602433,0,65,59600,0,02-02-2015,1,141,8538 Texas Lane,17,3,1,1,1,1,33930.0,0,3770.0,30160,16,1998,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
68,128,30.0,500533,11-02-1994,0,1000,1061.33,478575,4,93,43300,-66200,10-01-2015,0,122,5783 Oak Ave,8,1,1,0,3,1,68530.0,12460,6230.0,49840,32,1997,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
69,338,49.0,348209,22-02-1994,2,1000,1279.08,449718,4,71,0,-51500,27-02-2015,1,134,7721 Washington Ridge,13,1,1,0,1,0,4300.0,860,860.0,2580,27,2004,N,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,271,42.0,486676,15-08-2011,0,500,1105.49,463181,0,85,56200,-50000,20-02-2015,0,141,8006 Maple Hwy,12,2,0,2,3,0,68310.0,12420,6210.0,49680,37,2003,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,222,41.0,260845,11-11-1998,0,2000,1055.53,441992,4,69,37800,-50300,08-02-2015,2,122,6751 Pine Ridge,7,1,1,0,2,1,61290.0,6810,6810.0,47670,22,1995,Y,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
72,199,41.0,657045,04-12-1995,1,1000,895.83,452597,0,76,0,0,11-02-2015,1,152,2324 Texas Ridge,10,1,1,1,2,1,30100.0,3010,0.0,27090,30,1999,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73,215,37.0,761189,28-12-2002,0,500,1632.93,614417,1,72,0,-42900,23-02-2015,1,134,7923 Elm Ave,7,3,1,2,0,2,57120.0,9520,4760.0,42840,18,2002,N,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,192,40.0,175177,15-04-2004,0,1000,1405.99,472895,0,76,0,0,01-03-2015,1,157,4755 Best Lane,18,3,2,1,0,2,42930.0,9540,4770.0,28620,16,2005,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
75,120,35.0,116700,02-02-2001,0,1000,1425.54,475847,2,72,78300,0,15-01-2015,2,134,5053 Tree Drive,22,3,1,2,0,1,51210.0,11380,5690.0,34140,21,2010,N,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76,270,45.0,166264,12-01-2010,2,1000,1038.09,476978,1,54,0,-19700,14-01-2015,1,157,2078 3rd Ave,18,3,1,1,1,2,89400.0,14900,7450.0,67050,32,1998,N,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,319,47.0,527945,14-04-1992,1,500,1307.11,600648,1,72,0,0,17-02-2015,2,122,2804 Best St,22,3,1,0,2,0,59730.0,10860,10860.0,38010,37,2005,N,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78,194,39.0,627540,21-05-2010,2,1000,1489.24,608335,3,71,0,-45000,24-01-2015,1,157,7877 Sky Lane,15,1,2,2,2,2,8060.0,1240,1240.0,5580,27,2004,N,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79,227,38.0,279422,27-10-2013,2,500,976.67,471600,6,54,0,0,21-01-2015,0,122,6530 Weaver Ave,16,1,0,1,2,0,72200.0,14440,7220.0,50540,15,2013,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,137,31.0,484200,12-10-1994,1,2000,1340.43,441175,2,76,52700,-40600,19-02-2015,1,152,3087 Oak Hwy,6,3,1,1,2,1,50800.0,10160,10160.0,30480,36,2005,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,244,40.0,645258,04-07-1997,2,2000,1267.81,603123,5,76,0,0,03-01-2015,3,122,7098 Lincoln Hwy,10,1,0,2,1,0,6600.0,660,1320.0,4620,20,2005,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,78,29.0,694662,15-02-2011,1,1000,1234.2,457767,5,71,0,0,29-01-2015,1,122,5124 Maple St,3,1,2,2,2,1,7500.0,750,1500.0,5250,24,2002,N,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,200,35.0,960680,21-08-1994,1,2000,1318.06,618498,2,76,57300,-80600,19-01-2015,3,141,2333 Maple Lane,13,1,1,0,3,2,6490.0,1180,1180.0,4130,35,2002,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,284,48.0,498140,15-05-1997,2,2000,769.95,605486,5,85,0,-44200,19-01-2015,0,141,1012 5th Lane,16,2,0,2,3,1,60940.0,5540,11080.0,44320,37,2013,Y,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
85,275,41.0,498875,26-10-1996,0,2000,1514.72,617970,2,72,35700,0,02-02-2015,0,122,7477 MLK Drive,13,3,2,0,1,0,58300.0,5830,11660.0,40810,32,2007,N,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,153,34.0,798177,04-03-2006,2,1000,873.64,432934,0,71,800,0,30-01-2015,1,149,9489 3rd St,9,3,1,2,1,0,68400.0,11400,11400.0,45600,27,2007,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,134,32.0,614763,02-01-1991,2,500,1612.43,456762,4,71,36400,0,08-01-2015,2,157,2087 Apache Ave,2,1,0,2,1,2,64240.0,11680,11680.0,40880,18,2015,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88,31,36.0,679370,15-08-1999,2,2000,1318.24,601748,1,85,0,-78600,30-01-2015,3,152,5540 Sky St,9,1,1,0,1,2,4700.0,940,470.0,3290,37,2002,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
89,41,25.0,958857,15-01-1992,0,1000,1226.83,607763,1,76,0,-56100,07-01-2015,0,149,7238 2nd St,12,3,2,2,0,0,45120.0,0,5640.0,39480,36,2011,Y,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,127,29.0,686816,07-12-1999,1,2000,1326.44,436973,2,76,0,0,24-02-2015,2,152,8442 Britain Hwy,12,2,2,1,1,0,66950.0,10300,10300.0,46350,25,1995,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,61,23.0,127754,06-06-1993,1,2000,1136.83,471300,0,78,0,-62400,02-02-2015,0,149,1331 Britain Hwy,14,1,1,0,3,0,98340.0,8940,17880.0,71520,13,2004,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,207,42.0,918629,03-10-2000,1,2000,1322.78,453277,6,53,55200,0,28-02-2015,3,157,5260 Francis Drive,9,1,1,0,1,1,5900.0,590,590.0,4720,23,2007,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
93,219,43.0,731450,29-12-2010,0,1000,1483.25,465100,4,76,90700,-20800,09-02-2015,0,134,1135 Solo Lane,3,3,1,1,1,0,70680.0,5890,11780.0,53010,21,2009,N,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,271,42.0,307447,17-03-1990,0,500,1515.3,603248,2,93,0,0,19-01-2015,2,145,9737 Solo Hwy,21,3,1,1,0,1,93720.0,17040,8520.0,68160,20,2005,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95,80,25.0,992145,01-03-2012,0,2000,1075.18,601112,6,69,67700,-58400,21-02-2015,1,122,3289 Britain Drive,5,1,1,2,0,2,6930.0,1260,630.0,5040,22,2001,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,325,47.0,900628,05-02-2006,2,1000,1690.27,438830,0,63,61500,0,14-01-2015,0,157,6550 Andromedia St,11,1,2,0,3,1,72930.0,6630,6630.0,59670,43,2006,Y,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,29,25.0,235220,01-11-2014,1,2000,1352.83,464959,5,53,0,-71700,22-01-2015,1,141,1679 2nd Hwy,4,4,2,1,2,2,64890.0,7210,7210.0,50470,31,2013,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,295,48.0,740019,17-06-2009,1,1000,1148.73,439787,1,93,0,0,22-02-2015,3,149,3998 Flute St,6,1,0,1,2,2,5400.0,900,900.0,3600,27,1999,N,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
99,239,42.0,246882,20-09-1999,0,1000,969.5,464839,1,76,0,0,26-01-2015,3,122,2430 MLK Ave,10,1,1,0,0,0,5600.0,700,700.0,4200,37,2007,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100,269,41.0,797613,19-10-1990,0,500,1463.82,448984,1,63,0,-72300,24-01-2015,1,145,7717 Britain Hwy,23,1,2,0,0,0,79300.0,15860,15860.0,47580,28,2007,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,80,27.0,193442,05-08-1996,0,1000,1474.17,440327,1,78,0,0,19-02-2015,0,145,7773 Tree Hwy,13,1,2,1,0,2,52800.0,10560,5280.0,36960,27,2004,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
102,279,41.0,389238,06-06-2001,1,500,1497.35,460742,3,85,37300,-31700,29-01-2015,1,122,2199 Texas Drive,16,3,0,2,3,1,28800.0,0,3600.0,25200,21,2013,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103,165,33.0,760179,25-03-2007,0,1000,1427.14,446895,0,78,35300,-58100,15-02-2015,1,145,1028 Sky Lane,3,1,1,1,1,1,2970.0,330,330.0,2310,22,2008,N,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
104,350,54.0,939905,31-10-2013,2,500,1495.1,609374,1,71,50500,0,12-02-2015,2,145,4154 Lincoln Hwy,15,3,1,0,0,0,93480.0,15580,7790.0,70110,30,2014,N,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,295,49.0,872814,13-06-1992,0,500,1141.62,451672,1,85,34300,-24300,01-01-2015,1,149,8085 Andromedia St,4,1,2,1,3,2,4320.0,480,480.0,3360,27,2002,N,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
106,464,61.0,632627,07-10-1990,2,1000,1125.37,604450,0,85,0,-56400,13-01-2015,0,145,4793 4th Ridge,6,3,0,0,2,2,79800.0,6650,19950.0,53200,27,2000,Y,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,118,28.0,283414,28-12-1991,2,2000,1207.36,432896,2,54,0,-57000,01-03-2015,0,149,7428 Sky Hwy,22,2,1,1,0,0,74200.0,7420,14840.0,51940,33,1997,N,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
108,298,47.0,163161,11-11-1998,2,2000,1338.5,618929,6,93,28800,0,02-02-2015,0,122,2306 5th Lane,1,1,0,0,0,0,70590.0,10860,10860.0,48870,25,2000,Y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109,87,31.0,853360,26-06-2009,2,1000,1074.07,451312,5,76,0,-47500,27-01-2015,0,157,3052 Weaver Ridge,16,3,1,0,3,2,60940.0,5540,11080.0,44320,23,2006,Y,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110,261,42.0,776860,11-01-2009,1,500,1337.56,605141,1,85,0,0,12-01-2015,1,134,5211 Weaver Drive,18,1,0,1,2,2,74700.0,7470,14940.0,52290,43,2010,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,453,60.0,149367,18-03-2003,0,500,1298.91,459504,6,74,52600,-38800,06-01-2015,0,157,7253 MLK St,0,1,2,0,0,0,70000.0,14000,7000.0,49000,27,2015,Y,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,210,41.0,395269,02-11-2012,2,500,1222.75,432781,2,76,0,-41000,30-01-2015,2,149,1454 5th Ridge,12,3,0,2,0,1,81070.0,14740,14740.0,51590,23,2001,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
113,168,32.0,981123,04-05-2000,0,1000,1059.52,452748,4,63,0,-40600,01-03-2015,0,141,5622 Best Ridge,13,2,0,1,1,0,57720.0,14430,9620.0,33670,25,2007,N,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,390,51.0,143626,29-09-1999,1,2000,1124.38,618316,0,69,0,0,24-02-2015,1,122,4574 Britain Hwy,9,1,2,1,1,2,7080.0,1180,1180.0,4720,27,2001,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115,258,46.0,648397,09-03-1999,0,1000,1110.37,455365,4,93,34400,-56800,24-01-2015,2,134,4539 Texas St,14,3,1,0,1,0,47700.0,4770,9540.0,33390,36,1997,Y,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,107,31.0,154982,13-02-1991,2,2000,1374.22,470603,6,93,62000,-63100,26-02-2015,1,141,8118 Elm Ridge,16,1,1,0,3,1,51260.0,9320,9320.0,32620,32,2002,N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,225,41.0,330591,05-08-1993,2,2000,1103.58,475292,2,76,41200,-36200,19-01-2015,0,145,3814 Britain Drive,20,3,0,2,2,1,70400.0,6400,12800.0,51200,22,2011,Y,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118,164,38.0,319232,31-10-1997,1,2000,1269.76,467743,6,72,44300,0,17-01-2015,1,141,4614 MLK Ave,4,1,1,1,3,2,90000.0,18000,9000.0,63000,21,2015,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,245,39.0,531640,21-04-2001,1,500,964.79,460675,0,65,58000,0,20-02-2015,1,152,1628 Best Drive,7,3,0,0,1,0,72820.0,13240,6620.0,52960,18,2010,N,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,255,41.0,368050,08-01-2013,2,2000,1167.3,618123,2,71,0,0,22-02-2015,1,141,8381 Solo Hwy,22,1,1,2,0,0,69300.0,13860,13860.0,41580,33,2000,N,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,206,36.0,253791,23-07-2009,2,500,1625.45,607452,4,71,0,-53700,23-01-2015,0,122,2100 MLK St,11,1,1,2,1,1,76560.0,12760,12760.0,51040,21,2008,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
